model,step,score,reward,fires
Dueling Double DQN,442043,-8.0,-118.28476000669939,4
Dueling Double DQN,442272,-12.0,-122.30783316452369,6
Dueling Double DQN,442501,-6.0,-116.29340456502604,3
Dueling Double DQN,442730,8.0,-102.3146813642349,6
Dueling Double DQN,442959,-8.0,-118.28554490585776,4
Dueling Double DQN,443188,-14.0,-124.30287751806532,7
Dueling Double DQN,443417,-12.0,-122.27959299210028,6
Dueling Double DQN,443646,-8.0,-118.3030031232057,4
Dueling Double DQN,443875,-2.0,-112.29460374975903,1
Dueling Double DQN,444104,-12.0,-122.28332463419315,6
Dueling Double DQN,444333,-8.0,-118.31279214532205,4
Dueling Double DQN,444562,-4.0,-114.29060385060362,2
Dueling Double DQN,444791,-6.0,-116.30240793381127,3
Dueling Double DQN,445020,-6.0,-116.28574517079741,3
Dueling Double DQN,445249,-4.0,-114.29686152573626,2
Dueling Double DQN,445478,-8.0,-118.30847987555978,4
Dueling Double DQN,445707,-6.0,-116.2908978386229,3
Dueling Double DQN,445936,-6.0,-116.29494424758008,3
Dueling Double DQN,446165,-12.0,-122.2838396405064,6
Dueling Double DQN,446394,-6.0,-116.29251691152727,3
Dueling Double DQN,446623,-14.0,-124.31282673765597,7
Dueling Double DQN,446852,-18.0,-128.28712005968228,9
Dueling Double DQN,447081,-8.0,-118.27549845184053,4
Dueling Double DQN,447310,-6.0,-116.30516942875079,3
Dueling Double DQN,447539,-8.0,-118.30347111519647,4
Dueling Double DQN,447768,-8.0,-118.28482400330243,4
Dueling Double DQN,447997,-2.0,-112.29452458772387,1
Dueling Double DQN,448226,-2.0,-112.28410976883748,1
Dueling Double DQN,448455,-12.0,-122.29351093335282,6
Dueling Double DQN,448684,-14.0,-124.28953577174124,7
Dueling Double DQN,448913,-8.0,-118.2929338254732,4
Dueling Double DQN,449142,-14.0,-124.3146124951536,7
Dueling Double DQN,449371,-10.0,-120.30287101161134,5
Dueling Double DQN,449600,-22.0,-132.30346160982435,11
Dueling Double DQN,449829,-2.0,-112.30017330170196,1
Dueling Double DQN,450058,-22.0,-132.30934010337464,11
Dueling Double DQN,450287,-10.0,-120.28894510243406,5
Dueling Double DQN,450516,-6.0,-116.3010880561295,3
Dueling Double DQN,450745,-8.0,-118.30362914925601,4
Dueling Double DQN,450974,16.0,-94.31008458576883,2
Dueling Double DQN,451203,-12.0,-122.28719577841251,6
Dueling Double DQN,451432,-8.0,-118.28376916789634,4
Dueling Double DQN,451661,-8.0,-118.28634775738864,4
Dueling Double DQN,451890,-4.0,-114.29225024800827,2
Dueling Double DQN,452119,-6.0,-116.28092636254877,3
Dueling Double DQN,452348,-8.0,-118.30307239950349,4
Dueling Double DQN,452577,-8.0,-118.2991369123732,4
Dueling Double DQN,452806,-8.0,-118.30027417462692,4
Dueling Double DQN,453035,-2.0,-112.29746345217684,1
Dueling Double DQN,453264,-4.0,-114.29957474643848,2
Dueling Double DQN,453493,-4.0,-114.29246666619248,2
Dueling Double DQN,453722,-6.0,-116.29570204851667,3
Dueling Double DQN,453951,-2.0,-112.30149922848082,1
Dueling Double DQN,454180,-8.0,-118.30634590608128,4
Dueling Double DQN,454409,-4.0,-114.29829128372137,2
Dueling Double DQN,454638,-12.0,-122.2949991013821,6
Dueling Double DQN,454867,-10.0,-120.3055885913144,5
Dueling Double DQN,455096,-8.0,-118.29225498316376,4
Dueling Double DQN,455325,-6.0,-115.73869209337016,3
Dueling Double DQN,455554,-6.0,-116.30077626856075,3
Dueling Double DQN,455783,0.0,-110.30194889993591,0
Dueling Double DQN,456012,-6.0,-116.27836061586093,3
Dueling Double DQN,456242,-4.0,-114.07114245610433,2
Dueling Double DQN,456471,-10.0,-120.29137057499915,5
Dueling Double DQN,456700,-6.0,-116.30823147987522,3
Dueling Double DQN,456929,-10.0,-120.28570673098537,5
Dueling Double DQN,457158,-8.0,-118.2905899810146,4
Dueling Double DQN,457387,-10.0,-120.28662911956506,5
Dueling Double DQN,457616,-8.0,-118.30123565092244,4
Dueling Double DQN,457845,-10.0,-120.30616795002715,5
Dueling Double DQN,458074,-6.0,-115.97299155417969,3
Dueling Double DQN,458303,-6.0,-116.28913532691101,3
Dueling Double DQN,458532,-10.0,-120.29128580095457,5
Dueling Double DQN,458761,10.0,-100.30850420687605,5
Dueling Double DQN,458990,-14.0,-124.29784801930647,7
Dueling Double DQN,459219,-6.0,-116.30185709409236,3
Dueling Double DQN,459448,-12.0,-122.30110305729661,6
Dueling Double DQN,459677,-10.0,-120.28462027620813,5
Dueling Double DQN,459906,-4.0,-114.30173821122378,2
Dueling Double DQN,460135,-12.0,-122.27779709679699,6
Dueling Double DQN,460364,-4.0,-114.29106421798826,2
Dueling Double DQN,460593,-2.0,-112.30213712762497,1
Dueling Double DQN,460822,-6.0,-116.31399356410967,3
Dueling Double DQN,461051,-6.0,-116.28994687231214,3
Dueling Double DQN,461280,-8.0,-118.29629695682183,4
Dueling Double DQN,461509,-6.0,-116.243289699688,3
Dueling Double DQN,461738,-10.0,-120.28914021451067,5
Dueling Double DQN,461967,-8.0,-118.2888655907976,4
Dueling Double DQN,462196,-12.0,-122.29866496956872,6
Dueling Double DQN,462425,-2.0,-112.29323881184604,1
Dueling Double DQN,462654,-12.0,-122.28693441105754,6
Dueling Double DQN,462883,-6.0,-116.3054843800792,3
Dueling Double DQN,463112,-12.0,-122.2899283077047,6
Dueling Double DQN,463341,-8.0,-118.29416362250097,4
Dueling Double DQN,463570,8.0,-102.32024842942157,6
Dueling Double DQN,463799,-4.0,-114.07437344606025,2
Dueling Double DQN,464028,-6.0,-116.29821886427989,3
Dueling Double DQN,464257,-4.0,-114.30021429153429,2
Dueling Double DQN,464486,-8.0,-118.29359544290776,4
Dueling Double DQN,464715,-10.0,-120.29364361447145,5
Dueling Double DQN,464944,-12.0,-122.28571380977019,6
Dueling Double DQN,465173,-6.0,-116.24780146654973,3
Dueling Double DQN,465402,-12.0,-122.28655033311782,6
Dueling Double DQN,465631,-4.0,-114.3173528429946,2
Dueling Double DQN,465860,-6.0,-116.29906274618766,3
Dueling Double DQN,466089,-12.0,-122.29257007452688,6
Dueling Double DQN,466318,-8.0,-118.28826306250429,4
Dueling Double DQN,466547,-14.0,-124.29585585570139,7
Dueling Double DQN,466776,16.0,-94.28500729220113,2
Dueling Double DQN,467005,-10.0,-120.31133686015743,5
Dueling Double DQN,467234,-4.0,-114.30790779840852,2
Dueling Double DQN,467463,-8.0,-118.29065430753566,4
Dueling Double DQN,467692,-2.0,-112.31306978433683,1
Dueling Double DQN,467921,-16.0,-126.28227134134289,8
Dueling Double DQN,468150,-12.0,-122.30267756695906,6
Dueling Double DQN,468379,-10.0,-120.27528975504363,5
Dueling Double DQN,468608,-6.0,-116.28103540816744,3
Dueling Double DQN,468837,-22.0,-132.32721544551384,11
Dueling Double DQN,469066,-14.0,-124.28861734208822,7
Dueling Double DQN,469295,-6.0,-116.30227306981955,3
Dueling Double DQN,469524,-8.0,-118.28437599773002,4
Dueling Double DQN,469753,-6.0,-116.30984496665214,3
Dueling Double DQN,469982,0.0,-110.32053943355616,0
Dueling Double DQN,470211,-2.0,-112.27365062323571,1
Dueling Double DQN,470440,-10.0,-120.30274156939798,5
Dueling Double DQN,470669,-6.0,-116.30887385074755,3
Dueling Double DQN,470898,-4.0,-114.29968558662438,2
Dueling Double DQN,471127,-8.0,-118.29504027241786,4
Dueling Double DQN,471356,-6.0,-116.29972548194553,3
Dueling Double DQN,471585,-4.0,-114.30688622241917,2
Dueling Double DQN,471814,-8.0,-118.29121848574347,4
Dueling Double DQN,472043,-8.0,-118.27045405883851,4
Dueling Double DQN,472272,-8.0,-118.29568658369773,4
Dueling Double DQN,472501,10.0,-100.29607624979688,5
Dueling Double DQN,472730,-2.0,-112.28246592076758,1
Dueling Double DQN,472959,-6.0,-116.2940193656832,3
Dueling Double DQN,473188,-10.0,-120.27175312142296,5
Dueling Double DQN,473417,-6.0,-116.30390729890964,3
Dueling Double DQN,473646,-4.0,-114.29325469557182,2
Dueling Double DQN,473875,-4.0,-114.31464006929434,2
Dueling Double DQN,474104,14.0,-96.29611471554267,3
Dueling Double DQN,474333,-8.0,-118.28166956696158,4
Dueling Double DQN,474562,-8.0,-118.28913314096214,4
Dueling Double DQN,474791,-4.0,-114.2897067198074,2
Dueling Double DQN,475020,-14.0,-124.29794829008972,7
Dueling Double DQN,475249,10.0,-100.29691902190581,5
Dueling Double DQN,475478,-2.0,-112.30275819181196,1
Dueling Double DQN,475707,10.0,-100.28946797040291,5
Dueling Double DQN,475936,-8.0,-118.28384727508598,4
Dueling Double DQN,476165,-2.0,-112.30078995576247,1
Dueling Double DQN,476394,-6.0,-116.30552953874195,3
Dueling Double DQN,476623,-16.0,-126.2930313216362,8
Dueling Double DQN,476852,-16.0,-126.30241514136556,8
Dueling Double DQN,477081,-8.0,-118.30840067980748,4
Dueling Double DQN,477310,-4.0,-114.31323990203381,2
Dueling Double DQN,477539,-2.0,-112.29310106692083,1
Dueling Double DQN,477768,-20.0,-130.31915728441103,10
Dueling Double DQN,477997,-6.0,-116.30202083723137,3
Dueling Double DQN,478226,6.0,-104.29525643495772,7
Dueling Double DQN,478455,-10.0,-120.30109103760837,5
Dueling Double DQN,478684,-4.0,-114.28948533627964,2
Dueling Double DQN,478913,-6.0,-116.30352006769319,3
Dueling Double DQN,479142,-8.0,-118.29422796949594,4
Dueling Double DQN,479371,-8.0,-118.30238099931188,4
Dueling Double DQN,479600,-8.0,-118.29943779179358,4
Dueling Double DQN,479829,-4.0,-114.30488008197239,2
Dueling Double DQN,480058,-10.0,-120.28583619377707,5
Dueling Double DQN,480287,-4.0,-114.31258688592446,2
Dueling Double DQN,480516,-8.0,-118.29707399410955,4
Dueling Double DQN,480745,-6.0,-116.27683488434093,3
Dueling Double DQN,480974,-4.0,-114.31241281522998,2
Dueling Double DQN,481203,-18.0,-128.29943859173164,9
Dueling Double DQN,481432,-6.0,-116.29068386941391,3
Dueling Double DQN,481661,-6.0,-116.30660177290213,3
Dueling Double DQN,481890,0.0,-110.30752797912334,0
Dueling Double DQN,482119,-4.0,-114.28671755782085,2
Dueling Double DQN,482348,-10.0,-120.32267799808727,5
Dueling Double DQN,482577,-14.0,-124.29278496465935,7
Dueling Double DQN,482806,-6.0,-116.12292572400236,3
Dueling Double DQN,483035,-22.0,-132.27030682412772,11
Dueling Double DQN,483264,-4.0,-114.27423173580547,2
Dueling Double DQN,483493,-12.0,-122.2883940478651,6
Dueling Double DQN,483722,-2.0,-112.26475998896814,1
Dueling Double DQN,483951,-10.0,-120.3021368551077,5
Dueling Double DQN,484180,-8.0,-118.312177773259,4
Dueling Double DQN,484409,-2.0,-112.29016214048188,1
Dueling Double DQN,484638,-10.0,-120.27401342530842,5
Dueling Double DQN,484867,-6.0,-116.30655602896822,3
Dueling Double DQN,485096,-6.0,-116.29509451985396,3
Dueling Double DQN,485325,-2.0,-112.30199737973109,1
Dueling Double DQN,485554,-6.0,-116.2878375692991,3
Dueling Double DQN,485783,-10.0,-120.28868225602032,5
Dueling Double DQN,486012,-8.0,-118.29576548887361,4
Dueling Double DQN,486241,-6.0,-116.30890055022894,3
Dueling Double DQN,486470,-2.0,-112.29780841789078,1
Dueling Double DQN,486699,-10.0,-120.31517516277533,5
Dueling Double DQN,486928,-4.0,-114.29607831133025,2
Dueling Double DQN,487157,-6.0,-116.29454532012362,3
Dueling Double DQN,487386,-10.0,-120.31606960743363,5
Dueling Double DQN,487615,-6.0,-116.29828839630815,3
Dueling Double DQN,487844,-14.0,-124.28824226531412,7
Dueling Double DQN,488073,-8.0,-118.30627602565285,4
Dueling Double DQN,488302,-6.0,-116.29448162938712,3
Dueling Double DQN,488531,-8.0,-118.30658071285251,4
Dueling Double DQN,488760,-20.0,-130.29867635641537,10
Dueling Double DQN,488989,-2.0,-112.29430557812674,1
Dueling Double DQN,489218,-16.0,-126.30406480535287,8
Dueling Double DQN,489447,-6.0,-116.30382270045065,3
Dueling Double DQN,489676,-2.0,-112.30548877001786,1
Dueling Double DQN,489905,-2.0,-112.29169118371783,1
Dueling Double DQN,490134,0.0,-110.29680885114638,0
Dueling Double DQN,490363,-14.0,-124.28597284641214,7
Dueling Double DQN,490592,-6.0,-116.30465723245729,3
Dueling Double DQN,490821,0.0,-110.30802243524957,0
Dueling Double DQN,491050,-4.0,-114.31878268914726,2
Dueling Double DQN,491279,-6.0,-116.30026925864325,3
Dueling Double DQN,491508,0.0,-110.28370489765084,0
Dueling Double DQN,491737,-10.0,-120.30661499178868,5
Dueling Double DQN,491966,-8.0,-118.3111855569985,4
Dueling Double DQN,492195,-8.0,-118.30502266840018,4
Dueling Double DQN,492424,-2.0,-112.28882930506668,1
Dueling Double DQN,492653,-2.0,-112.28070645848308,1
Dueling Double DQN,492882,-2.0,-112.30107698330269,1
Dueling Double DQN,493111,-8.0,-118.31584425284522,4
Dueling Double DQN,493340,-6.0,-116.28648993630446,3
Dueling Double DQN,493569,-4.0,-114.29975684466274,2
Dueling Double DQN,493798,-8.0,-118.29131783393652,4
Dueling Double DQN,494027,-18.0,-128.29122877006122,9
Dueling Double DQN,494256,-2.0,-112.29267697432874,1
Dueling Double DQN,494485,-2.0,-112.2247494444514,1
Dueling Double DQN,494714,-8.0,-118.29220784261747,4
Dueling Double DQN,494943,-4.0,-113.65358321060852,2
Dueling Double DQN,495172,0.0,-110.27461348905894,0
Dueling Double DQN,495401,-2.0,-112.28676322980016,1
Dueling Double DQN,495630,-10.0,-120.29365677569257,5
Dueling Double DQN,495859,-2.0,-112.29108913343708,1
Dueling Double DQN,496088,-10.0,-120.28826208927245,5
Dueling Double DQN,496317,-8.0,-118.30352351827412,4
Dueling Double DQN,496546,-6.0,-116.32156336309204,3
Dueling Double DQN,496775,-10.0,-120.28320847952668,5
Dueling Double DQN,497004,-8.0,-118.2902504731943,4
Dueling Double DQN,497233,-12.0,-122.30252340568282,6
Dueling Double DQN,497462,-8.0,-118.30195974429007,4
Dueling Double DQN,497691,-4.0,-114.2802858823266,2
Dueling Double DQN,497920,-2.0,-112.30517993767313,1
Dueling Double DQN,498149,-4.0,-114.30679374346758,2
Dueling Double DQN,498378,-4.0,-114.30631270545686,2
Dueling Double DQN,498607,-4.0,-114.28707852981691,2
Dueling Double DQN,498836,-16.0,-126.30694550178904,8
Dueling Double DQN,499065,-4.0,-114.30189058384929,2
Dueling Double DQN,499294,-4.0,-114.29248981602834,2
Dueling Double DQN,499523,-4.0,-114.2802067088035,2
Dueling Double DQN,499752,-6.0,-116.30083191280742,3
Dueling Double DQN,499981,0.0,-110.29055815222777,0
