model,step,score,reward,fires
Dueling Double DQN,630089,-52.0,-162.27908731260518,36
Dueling Double DQN,630318,-14.0,-124.2875165126369,7
Dueling Double DQN,630547,-62.0,-172.29502873105318,31
Dueling Double DQN,630776,-72.0,-182.29744719981528,36
Dueling Double DQN,631005,-66.0,-176.30283850141691,33
Dueling Double DQN,631234,-58.0,-168.30065015728752,29
Dueling Double DQN,631463,-48.0,-158.29196185758894,24
Dueling Double DQN,631692,-64.0,-174.31475207533572,32
Dueling Double DQN,631921,-22.0,-132.29301192087556,21
Dueling Double DQN,632150,-52.0,-162.29842119747872,36
Dueling Double DQN,632379,-16.0,-126.27484335193174,18
Dueling Double DQN,632608,-250.0,-360.29303193158995,125
Dueling Double DQN,632837,-68.0,-178.2949865717718,34
Dueling Double DQN,633068,-10.0,-120.2903514142553,15
Dueling Double DQN,633297,-10.0,-120.30596514685692,5
Dueling Double DQN,633526,-38.0,-148.282870442723,19
Dueling Double DQN,633755,-38.0,-148.27403982422132,29
Dueling Double DQN,633984,-36.0,-146.29603455952665,18
Dueling Double DQN,634213,-16.0,-126.29480750149659,18
Dueling Double DQN,634442,-6.0,-116.29022630326347,3
Dueling Double DQN,634671,-56.0,-166.3084717208472,28
Dueling Double DQN,634900,-44.0,-154.29386967557497,22
Dueling Double DQN,635129,-58.0,-168.27046279576066,29
Dueling Double DQN,635358,-36.0,-146.2995852868695,18
Dueling Double DQN,635587,-20.0,-130.28208089848724,10
Dueling Double DQN,635816,-58.0,-168.30693655236058,29
Dueling Double DQN,636045,-16.0,-126.30627305253617,8
Dueling Double DQN,636274,-62.0,-172.27756888633115,31
Dueling Double DQN,636503,-58.0,-168.29028661060653,29
Dueling Double DQN,636732,-18.0,-128.30711586324435,19
Dueling Double DQN,636961,-46.0,-156.30842009955208,23
Dueling Double DQN,637190,-14.0,-124.29437044580217,7
Dueling Double DQN,637419,-32.0,-142.29287998205356,16
Dueling Double DQN,637648,-58.0,-168.28892667547217,29
Dueling Double DQN,637877,-28.0,-138.30953593476693,14
Dueling Double DQN,638106,-46.0,-156.29718278120527,23
Dueling Double DQN,638335,-4.0,-114.30256597962511,2
Dueling Double DQN,638564,-34.0,-144.2961847068753,17
Dueling Double DQN,638793,-12.0,-122.29779214955376,6
Dueling Double DQN,639022,-24.0,-134.31693942700352,12
Dueling Double DQN,639251,-114.0,-224.29135171342853,57
Dueling Double DQN,639480,-44.0,-154.30602079570514,22
Dueling Double DQN,639709,-40.0,-150.28158265469452,20
Dueling Double DQN,639938,-20.0,-130.31026958800553,10
Dueling Double DQN,640167,-14.0,-124.28665107802601,7
Dueling Double DQN,640396,-22.0,-132.29649461540845,11
Dueling Double DQN,640625,-26.0,-136.28814944809318,13
Dueling Double DQN,640854,-32.0,-142.29994800020842,16
Dueling Double DQN,641083,-34.0,-144.306946221626,27
Dueling Double DQN,641312,-34.0,-144.30850775735772,17
Dueling Double DQN,641541,-4.0,-114.26434648235494,12
Dueling Double DQN,641770,-48.0,-158.3092798697272,24
Dueling Double DQN,641999,-24.0,-134.3094854663774,12
Dueling Double DQN,642228,-20.0,-130.3041068795623,10
Dueling Double DQN,642457,-30.0,-140.29003047172444,15
Dueling Double DQN,642686,-24.0,-134.30419138011342,12
Dueling Double DQN,642915,-38.0,-148.30956077717087,19
Dueling Double DQN,643144,-56.0,-166.28740527466908,28
Dueling Double DQN,643373,8.0,-102.30481781160624,6
Dueling Double DQN,643602,-68.0,-178.30494439484346,34
Dueling Double DQN,643831,-20.0,-130.29320839118418,10
Dueling Double DQN,644060,-42.0,-152.27741674464488,21
Dueling Double DQN,644289,-38.0,-148.29482859066013,19
Dueling Double DQN,644518,-34.0,-144.30653829656143,17
Dueling Double DQN,644747,-54.0,-164.29732911689646,27
Dueling Double DQN,644976,-10.0,-120.30060133386638,5
Dueling Double DQN,645205,-12.0,-122.26468270286965,6
Dueling Double DQN,645434,4.0,-106.31027440289962,8
Dueling Double DQN,645664,-40.0,-150.28240659632297,20
Dueling Double DQN,645893,-10.0,-120.31373731218271,5
Dueling Double DQN,646122,-32.0,-142.30630291888158,16
Dueling Double DQN,646351,-28.0,-138.31884350921965,14
Dueling Double DQN,646580,-16.0,-126.30278000365395,8
Dueling Double DQN,646809,-30.0,-140.29340257262933,25
Dueling Double DQN,647038,-14.0,-124.31171309177428,17
Dueling Double DQN,647267,-36.0,-146.296463781857,18
Dueling Double DQN,647496,-8.0,-118.2749149866489,4
Dueling Double DQN,647725,-42.0,-152.28836274078145,21
Dueling Double DQN,647954,-72.0,-182.27742929965171,36
Dueling Double DQN,648183,-46.0,-156.28143752996115,23
Dueling Double DQN,648412,-26.0,-136.31103765076227,13
Dueling Double DQN,648641,-52.0,-162.31463227314504,26
Dueling Double DQN,648870,-52.0,-162.30220352239624,26
Dueling Double DQN,649099,-12.0,-122.28610331634118,6
Dueling Double DQN,649328,-34.0,-144.31710399241234,17
Dueling Double DQN,649557,-16.0,-126.29519808049272,8
Dueling Double DQN,649786,-4.0,-114.3031226566992,2
Dueling Double DQN,650015,-18.0,-128.30694343173556,9
Dueling Double DQN,650244,-38.0,-148.28982217256362,19
Dueling Double DQN,650473,-4.0,-114.29918865266785,12
Dueling Double DQN,650702,-18.0,-128.30038510563026,9
Dueling Double DQN,650931,-28.0,-138.29277245833524,14
Dueling Double DQN,651160,-22.0,-132.2790863531956,11
Dueling Double DQN,651389,-48.0,-158.29668309702635,24
Dueling Double DQN,651618,-22.0,-132.29863096183672,11
Dueling Double DQN,651847,-54.0,-164.3101633322164,27
Dueling Double DQN,652076,-50.0,-160.29652512559082,25
Dueling Double DQN,652305,-10.0,-120.29066027775895,5
Dueling Double DQN,652534,-18.0,-128.290338328932,9
Dueling Double DQN,652763,-50.0,-160.29928452287987,25
Dueling Double DQN,652992,-22.0,-132.27654051332715,21
Dueling Double DQN,653221,-66.0,-176.28446944910218,33
Dueling Double DQN,653450,-38.0,-148.2958552769885,19
Dueling Double DQN,653679,-16.0,-126.30192279498638,8
Dueling Double DQN,653908,-30.0,-140.29766367501432,15
Dueling Double DQN,654137,-26.0,-136.30324808819398,13
Dueling Double DQN,654366,-12.0,-122.29601157700567,6
Dueling Double DQN,654595,-22.0,-132.29068705501317,11
Dueling Double DQN,654824,-28.0,-138.29178135702261,14
Dueling Double DQN,655053,-18.0,-128.28409221653774,9
Dueling Double DQN,655282,-40.0,-150.29537971121653,20
Dueling Double DQN,655511,-20.0,-130.3006047061034,10
Dueling Double DQN,655740,-38.0,-148.29982520203393,19
Dueling Double DQN,655969,-18.0,-128.30171507577882,9
Dueling Double DQN,656198,-10.0,-120.32413223884097,5
Dueling Double DQN,656427,-22.0,-132.26543514524525,21
Dueling Double DQN,656656,-38.0,-148.28678366662172,19
Dueling Double DQN,656885,-28.0,-138.2882233147141,14
Dueling Double DQN,657114,-44.0,-154.2721424705724,22
Dueling Double DQN,657343,-40.0,-150.2935615281408,20
Dueling Double DQN,657572,-32.0,-142.30265499371177,16
Dueling Double DQN,657801,-20.0,-130.2863317882844,10
Dueling Double DQN,658030,2.0,-108.27803221115703,9
Dueling Double DQN,658259,-34.0,-144.30445358464357,17
Dueling Double DQN,658488,-38.0,-148.29271586712892,19
Dueling Double DQN,658717,-40.0,-150.28612862942543,20
Dueling Double DQN,658946,-16.0,-126.28668041155508,8
Dueling Double DQN,659175,-28.0,-138.29932609787838,24
Dueling Double DQN,659404,-22.0,-132.28593869649902,11
Dueling Double DQN,659633,-24.0,-134.29429037949077,12
Dueling Double DQN,659862,-20.0,-130.27405207100225,10
Dueling Double DQN,660091,-20.0,-130.28537627538458,10
Dueling Double DQN,660320,-28.0,-138.306930731431,14
Dueling Double DQN,660549,-48.0,-158.30339917700914,24
Dueling Double DQN,660778,-42.0,-152.30711181590385,21
Dueling Double DQN,661007,0.0,-110.29598560280982,10
Dueling Double DQN,661236,-14.0,-124.28114508486561,7
Dueling Double DQN,661465,-4.0,-114.29039982032192,2
Dueling Double DQN,661694,-30.0,-140.30122558448997,15
Dueling Double DQN,661923,-36.0,-146.28325254505967,18
Dueling Double DQN,662152,-28.0,-138.28554875577186,14
Dueling Double DQN,662381,8.0,-102.30097652344075,6
Dueling Double DQN,662611,-16.0,-126.20144706040212,8
Dueling Double DQN,662840,-44.0,-154.3132293678375,22
Dueling Double DQN,663069,-12.0,-122.30023810258751,6
Dueling Double DQN,663298,-42.0,-152.2908188409238,31
Dueling Double DQN,663527,-2.0,-112.2869023073595,11
Dueling Double DQN,663756,-20.0,-130.2939704169774,10
Dueling Double DQN,663985,-28.0,-138.28490480449148,14
Dueling Double DQN,664214,-20.0,-130.2870984904072,10
Dueling Double DQN,664443,-66.0,-176.30754183272973,33
Dueling Double DQN,664672,-8.0,-118.28145847116731,4
Dueling Double DQN,664901,-24.0,-134.29469607018007,12
Dueling Double DQN,665130,-20.0,-130.30465421411645,10
Dueling Double DQN,665359,-20.0,-130.27236007323557,10
Dueling Double DQN,665588,-28.0,-138.2837907824108,14
Dueling Double DQN,665817,-44.0,-154.28123624733743,22
Dueling Double DQN,666046,-30.0,-140.3026552390421,15
Dueling Double DQN,666275,-16.0,-126.29806263166766,8
Dueling Double DQN,666504,-28.0,-138.2980837219934,14
Dueling Double DQN,666733,-28.0,-138.30231276054693,14
Dueling Double DQN,666962,-22.0,-132.2926174424649,11
Dueling Double DQN,667191,-26.0,-136.27296019248496,13
Dueling Double DQN,667420,-62.0,-171.72384339630764,31
Dueling Double DQN,667649,-22.0,-132.2961073956635,11
Dueling Double DQN,667878,0.0,-110.28830054717508,10
Dueling Double DQN,668107,-54.0,-164.30320305220116,27
Dueling Double DQN,668336,-22.0,-132.30133314096196,11
Dueling Double DQN,668565,-4.0,-114.30403334093302,12
Dueling Double DQN,668794,-30.0,-140.29415580661635,15
Dueling Double DQN,669023,-10.0,-120.29115089468476,5
Dueling Double DQN,669252,-28.0,-138.2864199081331,14
Dueling Double DQN,669481,-44.0,-154.28846576237436,22
Dueling Double DQN,669710,-20.0,-130.29921264553303,20
Dueling Double DQN,669939,-38.0,-148.29923032298225,19
Dueling Double DQN,670168,-30.0,-140.28492864587167,15
Dueling Double DQN,670397,-18.0,-128.2850823006468,9
Dueling Double DQN,670626,-6.0,-116.04446331392973,13
Dueling Double DQN,670855,-10.0,-120.28706737273174,5
Dueling Double DQN,671084,-22.0,-132.3108211725651,11
Dueling Double DQN,671313,0.0,-110.32354537325416,10
Dueling Double DQN,671542,-30.0,-140.30293491301384,15
Dueling Double DQN,671771,-22.0,-132.31164872678173,11
Dueling Double DQN,672000,-10.0,-120.27125741850907,15
Dueling Double DQN,672229,-12.0,-122.28848346044799,16
Dueling Double DQN,672458,-24.0,-134.3056788689512,12
Dueling Double DQN,672687,-20.0,-130.28614265575976,10
Dueling Double DQN,672916,-24.0,-134.29799232394504,22
Dueling Double DQN,673145,-20.0,-130.28689650547747,10
Dueling Double DQN,673374,-22.0,-132.3122892513003,11
Dueling Double DQN,673603,-38.0,-148.2765111608025,19
Dueling Double DQN,673832,-32.0,-142.2966801790379,16
Dueling Double DQN,674061,-50.0,-160.2977244605434,25
Dueling Double DQN,674290,-22.0,-132.2943627752296,11
Dueling Double DQN,674519,-18.0,-128.2995883561454,9
Dueling Double DQN,674748,-26.0,-136.30539838879312,13
Dueling Double DQN,674977,-10.0,-120.28136716679639,5
Dueling Double DQN,675206,-16.0,-126.28394540339916,8
Dueling Double DQN,675435,-34.0,-144.29491370670297,17
Dueling Double DQN,675664,-42.0,-152.27347367543894,31
Dueling Double DQN,675893,-24.0,-134.27078916675978,12
Dueling Double DQN,676122,-12.0,-122.30907641507325,6
Dueling Double DQN,676351,-14.0,-124.30768738618832,7
Dueling Double DQN,676580,-46.0,-156.29356686229318,23
Dueling Double DQN,676809,-18.0,-128.29043605872056,9
Dueling Double DQN,677038,-18.0,-128.3058356524084,9
Dueling Double DQN,677267,-28.0,-138.30969461534946,14
Dueling Double DQN,677496,-18.0,-128.2999281704296,9
Dueling Double DQN,677725,-20.0,-130.28955383426882,10
Dueling Double DQN,677954,-16.0,-126.30012443972608,8
Dueling Double DQN,678183,-18.0,-128.30541194842215,9
Dueling Double DQN,678412,0.0,-110.30137351282697,10
Dueling Double DQN,678641,-36.0,-146.3000371008727,18
Dueling Double DQN,678870,-14.0,-124.28901089008319,7
Dueling Double DQN,679099,-22.0,-132.2977408140954,11
Dueling Double DQN,679328,-30.0,-140.28484121917893,15
Dueling Double DQN,679557,-26.0,-136.15050283588724,23
Dueling Double DQN,679786,-40.0,-150.28005729250745,20
Dueling Double DQN,680015,-14.0,-124.29983736434724,7
Dueling Double DQN,680244,-50.0,-160.04990967585735,25
Dueling Double DQN,680473,-12.0,-122.28049258456058,6
Dueling Double DQN,680702,-26.0,-136.28888967662618,23
Dueling Double DQN,680931,-30.0,-140.3055919597611,15
Dueling Double DQN,681160,-8.0,-118.29614580360884,4
Dueling Double DQN,681389,-20.0,-130.29415504494642,10
Dueling Double DQN,681618,-2.0,-112.30930468614477,11
Dueling Double DQN,681847,-20.0,-130.3013407753905,10
Dueling Double DQN,682076,-32.0,-142.30038322804253,16
Dueling Double DQN,682305,-16.0,-126.18074810203683,8
Dueling Double DQN,682534,-20.0,-130.29126223066604,10
Dueling Double DQN,682763,-22.0,-132.29753241772627,11
Dueling Double DQN,682992,-16.0,-126.29849443004645,18
Dueling Double DQN,683221,-58.0,-168.3098758086847,29
Dueling Double DQN,683450,-30.0,-140.29941287074436,15
Dueling Double DQN,683679,-14.0,-124.28695546788086,7
Dueling Double DQN,683908,-14.0,-124.32568342781342,7
Dueling Double DQN,684137,-20.0,-130.3085114253253,10
Dueling Double DQN,684366,-52.0,-162.29871970880444,26
Dueling Double DQN,684595,4.0,-106.2938785455931,8
Dueling Double DQN,684824,-18.0,-128.30638945173484,9
Dueling Double DQN,685053,-30.0,-140.2937618814974,25
Dueling Double DQN,685282,-42.0,-152.28191656420518,21
Dueling Double DQN,685511,-6.0,-116.28807811423758,3
Dueling Double DQN,685741,-20.0,-130.192018360419,10
Dueling Double DQN,685970,-52.0,-162.30048684732762,26
Dueling Double DQN,686199,-18.0,-128.28684289837815,9
Dueling Double DQN,686428,-6.0,-116.27762938154024,3
Dueling Double DQN,686657,-2.0,-112.2923804082655,1
Dueling Double DQN,686886,-12.0,-122.29161732734728,6
Dueling Double DQN,687115,-4.0,-114.31254834548903,2
Dueling Double DQN,687344,-4.0,-114.29413675852852,2
Dueling Double DQN,687573,-4.0,-114.29624598633958,2
Dueling Double DQN,687802,-8.0,-118.29289756273641,4
Dueling Double DQN,688031,-6.0,-116.28858881324628,3
Dueling Double DQN,688260,-12.0,-122.29554437704338,6
Dueling Double DQN,688489,-12.0,-122.30072067275864,6
Dueling Double DQN,688718,-8.0,-118.31239445569807,4
Dueling Double DQN,688947,-54.0,-164.31679923956108,27
Dueling Double DQN,689176,-4.0,-114.30563968042041,2
Dueling Double DQN,689405,0.0,-110.2954795741644,0
Dueling Double DQN,689634,-10.0,-120.30131387377632,5
Dueling Double DQN,689863,-12.0,-122.30783255888318,6
Dueling Double DQN,690092,-16.0,-126.30955976821409,8
Dueling Double DQN,690321,-6.0,-116.25911740296893,3
Dueling Double DQN,690550,-4.0,-114.28617844299896,2
Dueling Double DQN,690779,-10.0,-120.29437132662883,5
Dueling Double DQN,691008,-4.0,-114.30606758814658,2
Dueling Double DQN,691237,-8.0,-118.29219514796821,4
Dueling Double DQN,691466,-8.0,-118.26735994287549,4
Dueling Double DQN,691695,-20.0,-130.29476889335493,10
Dueling Double DQN,691924,-14.0,-124.2900343217419,7
Dueling Double DQN,692153,-4.0,-114.09986409171907,2
Dueling Double DQN,692382,-34.0,-144.30426754183043,17
Dueling Double DQN,692611,-26.0,-136.29847914696316,13
Dueling Double DQN,692840,-4.0,-114.30800362710616,2
Dueling Double DQN,693069,-14.0,-124.28974249048534,7
Dueling Double DQN,693298,-8.0,-118.29223041239725,4
Dueling Double DQN,693527,-8.0,-118.31101650402888,4
Dueling Double DQN,693756,-40.0,-150.2945350837236,20
Dueling Double DQN,693985,-4.0,-114.31324569871796,2
Dueling Double DQN,694214,-20.0,-130.2959619780464,10
Dueling Double DQN,694443,-22.0,-132.28923256725835,11
Dueling Double DQN,694672,-2.0,-112.30163343052577,1
Dueling Double DQN,694901,-28.0,-138.30036654604203,14
Dueling Double DQN,695130,-2.0,-112.30166496453162,1
Dueling Double DQN,695359,-8.0,-118.3041894894435,4
Dueling Double DQN,695588,-56.0,-166.3085025635806,28
Dueling Double DQN,695817,-34.0,-144.30551412428383,17
Dueling Double DQN,696046,-28.0,-138.30378337948153,14
Dueling Double DQN,696275,-24.0,-134.28710994353082,12
Dueling Double DQN,696504,-16.0,-126.28756926781965,8
Dueling Double DQN,696733,-52.0,-162.30514802754465,26
Dueling Double DQN,696962,-12.0,-122.29546251142006,6
Dueling Double DQN,697191,-16.0,-126.30259046058441,8
Dueling Double DQN,697420,-10.0,-120.30221853664568,5
Dueling Double DQN,697649,-18.0,-128.30111115863946,9
Dueling Double DQN,697878,-8.0,-118.31027633526752,4
Dueling Double DQN,698107,-12.0,-122.2702312197235,6
Dueling Double DQN,698336,-8.0,-118.27582676143707,4
Dueling Double DQN,698565,-8.0,-118.29505004226351,4
Dueling Double DQN,698794,-60.0,-170.30154251598537,30
Dueling Double DQN,699023,-24.0,-134.29058649798964,12
Dueling Double DQN,699252,-34.0,-144.3034512625597,17
Dueling Double DQN,699481,-16.0,-126.28656744575031,8
Dueling Double DQN,699710,-40.0,-150.29915953449188,20
Dueling Double DQN,699939,-26.0,-136.30408282064786,13
Dueling Double DQN,700168,-2.0,-112.29315161728388,1
Dueling Double DQN,700397,-12.0,-122.28891718491292,6
Dueling Double DQN,700626,-24.0,-134.2776344898072,12
Dueling Double DQN,700855,-34.0,-144.30722056187943,17
Dueling Double DQN,701084,-24.0,-134.29926479287116,12
Dueling Double DQN,701313,-2.0,-112.29399985157683,1
Dueling Double DQN,701542,-20.0,-130.29302583559019,10
Dueling Double DQN,701771,-2.0,-112.31003599485624,1
Dueling Double DQN,702000,-28.0,-138.2943121618332,14
Dueling Double DQN,702229,-32.0,-142.28870738585871,16
Dueling Double DQN,702458,-26.0,-136.30639550774845,13
Dueling Double DQN,702687,-26.0,-136.30834797444578,13
Dueling Double DQN,702916,-12.0,-122.3057135657342,6
Dueling Double DQN,703145,2.0,-108.30040782306786,9
Dueling Double DQN,703374,-16.0,-126.30050141821707,8
Dueling Double DQN,703603,-6.0,-116.31172818347953,3
Dueling Double DQN,703832,-4.0,-114.30386496571369,2
Dueling Double DQN,704061,-18.0,-128.2884981291166,9
Dueling Double DQN,704290,-8.0,-118.2933232254868,4
Dueling Double DQN,704519,-8.0,-118.29812830478298,4
Dueling Double DQN,704748,-20.0,-130.30491547637286,10
Dueling Double DQN,704977,-10.0,-120.2971137467071,5
Dueling Double DQN,705206,-22.0,-132.29176231905552,11
Dueling Double DQN,705435,-24.0,-134.30468593239897,12
Dueling Double DQN,705664,-28.0,-138.29618653314552,14
Dueling Double DQN,705893,-26.0,-136.3083058424416,13
Dueling Double DQN,706122,-18.0,-128.28332428373196,9
Dueling Double DQN,706351,-20.0,-130.274366147759,10
Dueling Double DQN,706580,-20.0,-130.30180769848985,10
Dueling Double DQN,706809,-26.0,-136.2923185640765,13
Dueling Double DQN,707038,-24.0,-134.2818255823745,12
Dueling Double DQN,707267,-28.0,-138.29843334700024,14
Dueling Double DQN,707496,-14.0,-124.30231453638702,7
Dueling Double DQN,707725,-10.0,-120.29852941578524,5
Dueling Double DQN,707954,-12.0,-122.30449044989652,6
Dueling Double DQN,708184,-26.0,-136.211750295092,13
Dueling Double DQN,708413,0.0,-110.29001287940437,0
Dueling Double DQN,708642,-26.0,-136.3020181778305,13
